rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
pull_request_commit,66,eneim,Toro,eneim,2016-06-22 19:01:23+00:00,Fix coding issues reported from FindBugs,35ccf2456d9d4e1bb20ba57b2a9d102ccadfa8ff,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-22 19:07:13+00:00,"Merge pull request #65 from eneim/feature/release-candidate

Feature/release candidate",7e97a6f1b3e962131dd34c57991e800ef58cee75,,api.github.com,,false,[],"[{""raw"": ""#65"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""65"", """"]}]",[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-22 19:09:17+00:00,next version is RC2,4302c758d03106736126bbeea48867fcf7d70a47,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 02:05:46+00:00,globalize player control,5ec4f5c84e3c18f1269796eca620733482bd4243,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 02:21:36+00:00,Minor fix,1c3d0aee21e0347e1ba11016c16f3274bbfe1ec2,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 03:52:02+00:00,"Change/Simpily ToroPlayer interface, other fix and add a sample with straight forward implementation",d34ffcfef823ac66910ed0d951a3fcb4f9e63229,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 04:33:49+00:00,"Next version is RC3, move some implementation of RecyclerView to toro-ext",38c2152aa3eaa5af38532d2427bc798fb9519e49,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 04:53:22+00:00,Minor fix,891c5a488849d012d12ca92236954291b7781706,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 05:53:01+00:00,Release 2.0.0 RC3,e183ed9050d18aa7f0cae2daed0400491a56aded,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 06:16:23+00:00,Update documentation,b5a31dca78fc7560676e496503fdc4ebabfb83e2,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-23 06:17:22+00:00,Minor changes,d64bd696f925abec151094fe7a384ec67b883b63,,api.github.com,,false,[],[],[],[]
issue_title,66,eneim,Toro,eneim,2016-06-23 06:19:55+00:00,,start issue,Release/v2.0.0 rc3,api.github.com,,false,[],[],[],[]
pull_request_title,66,eneim,Toro,eneim,2016-06-23 06:19:55+00:00,,d64bd696f925abec151094fe7a384ec67b883b63,Release/v2.0.0 rc3,api.github.com,,false,[],[],[],[]
issue_closed,66,eneim,Toro,eneim,2016-06-23 06:20:03+00:00,,closed issue,Release/v2.0.0 rc3,api.github.com,,false,[],[],[],[]
pull_request_merged,66,eneim,Toro,eneim,2016-06-23 06:20:03+00:00,Release/v2.0.0 rc3,800843287bd1d3dad8debc2f8d61f0e82446b4e6,Pull request merge from eneim/Toro:release/v2.0.0-RC3 to eneim/Toro:master,api.github.com,,false,[],[],[],[]
